Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Website,Phone,Emails,Social Medias,Facebook,Instagram,Twitter
Almbachklamm,Kugelmühlweg 18 · 83487 Marktschellenberg,https://www.bing.com/th?id=OLC.OgbMTWqzk/wqBQ480x360&pid=Local,https://www.bing.com/maps?cp=47.670719146728516%7E13.031000137329102&lvl=17.0&q=Almbachklamm%20%2C%20Kugelm%C3%BChlweg%2018%20%C2%B7%2083487%20Marktschellenberg,47.670719146728516,13.031000137329102,https://www.almbachklamm.com/adresse-anfahrt-bus/,08650 988830,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Hochstaufen,83435 Bad Reichenhall,https://www.bing.com/th?id=OLC.vRePqID3DEiXcA480x360&pid=Local,https://www.bing.com/maps?cp=47.75%7E12.850000381469727&lvl=17.0&q=Hochstaufen%20%2C%2083435%20Bad%20Reichenhall,47.75,12.850000381469727,https://www.dav-badreichenhall.de/,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Wildkar Waterfall,Roehrmoosmuehle 1 · 5164 Seeham,https://www.bing.com/th?id=OLC.3HdS1RCi66N1Sw480x360&pid=Local,https://www.bing.com/maps?cp=47.95233917236328%7E13.0593900680542&lvl=17.0&q=Wildkar%20Waterfall%20%2C%20Roehrmoosmuehle%201%20%C2%B7%205164%20Seeham,47.95233917236328,13.0593900680542,http://www.teufelsgraben.at/,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Predigtstuhlbahn,Südtiroler Platz 1 · 83435 Bad Reichenhall,https://www.bing.com/th?id=OLC.e28fORvl+RC2sA480x360&pid=Local,https://www.bing.com/maps?cp=47.71665954589844%7E12.872150421142578&lvl=17.0&q=Predigtstuhlbahn%20%2C%20S%C3%BCdtiroler%20Platz%201%20%C2%B7%2083435%20Bad%20Reichenhall,47.71665954589844,12.872150421142578,https://www.predigtstuhlbahn.de/,08651 96850,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Florianibrunnen (bad Reichenhall),Florianiplatz Bad Reichenhall,https://www.bing.com/th?id=OLC.ejY4bMUun+zqTg480x360&pid=Local,https://www.bing.com/maps?cp=47.719295501708984%7E12.876158714294434&lvl=17.0&q=Florianibrunnen%20(bad%20Reichenhall)%20%2C%20Florianiplatz%20Bad%20Reichenhall,47.719295501708984,12.876158714294434,,08651 715110,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Wald-Idyll-Pfad (Maisweg),Großgmainer Str. 14 · 83457 Bayerisch Gmain,,https://www.bing.com/maps?cp=47.72196960449219%7E12.898956298828125&lvl=17.0&q=Wald-Idyll-Pfad%20(Maisweg)%20%2C%20Gro%C3%9Fgmainer%20Str.%2014%20%C2%B7%2083457%20Bayerisch%20Gmain,47.72196960449219,12.898956298828125,https://www.bad-reichenhall.de/wandern/wanderwege/wald-idyll-pfad,08651 7151150,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Kornsteinplatz,"2,Kornsteinplatz · 5400 Hallein",,https://www.bing.com/maps?cp=47.68257522583008%7E13.093107223510742&lvl=17.0&q=Kornsteinplatz%20%2C%202%2CKornsteinplatz%20%C2%B7%205400%20Hallein,47.68257522583008,13.093107223510742,,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Rupertusplatz,Rupertusplatz 1 · 83410 Laufen,https://www.bing.com/th?id=OLC.beji/O1hyNi6Cw480x360&pid=Local,https://www.bing.com/maps?cp=47.941104888916016%7E12.936899185180664&lvl=17.0&q=Rupertusplatz%20%2C%20Rupertusplatz%201%20%C2%B7%2083410%20Laufen,47.941104888916016,12.936899185180664,https://stadtlaufen.de/,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Sankt Laurentius,Gaisbergstraße 6 Piding,https://www.bing.com/th?id=OLC.DVURoJlWn7L8jg480x360&pid=Local,https://www.bing.com/maps?cp=47.760169982910156%7E12.901795387268066&lvl=17.0&q=Sankt%20Laurentius%20%2C%20Gaisbergstra%C3%9Fe%206%20Piding,47.760169982910156,12.901795387268066,https://www.sn.at/wiki/Kirche_St._Laurentius_Mauthausen_(Piding),,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Tourismusverband Thalgau,Marktplatz 4 · 5303 Thalgau,https://www.bing.com/th?id=OLC.jEGl+/iXdNwKZw480x360&pid=Local,https://www.bing.com/maps?cp=47.8419303894043%7E13.25376033782959&lvl=17.0&q=Tourismusverband%20Thalgau%20%2C%20Marktplatz%204%20%C2%B7%205303%20Thalgau,47.8419303894043,13.25376033782959,http://www.thalgau-tourismus.at/,06235 73500,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Adlergehege Obersalzberg,Hintereck 9 · 83471 Berchtesgaden,https://www.bing.com/th?id=OLC.Wedpt6/1AnUtYA480x360&pid=Local,https://www.bing.com/maps?cp=47.633304595947266%7E13.048372268676758&lvl=17.0&q=Adlergehege%20Obersalzberg%20%2C%20Hintereck%209%20%C2%B7%2083471%20Berchtesgaden,47.633304595947266,13.048372268676758,https://adlergehege-berchtesgaden.de/,08652 4172,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Wallfahrtskirche Ettenberg,Vorderettenberg 7 Marktschellenberg,https://www.bing.com/th?id=OLC.bMKTd7fvh15Ibg480x360&pid=Local,https://www.bing.com/maps?cp=47.67739486694336%7E13.024291038513184&lvl=17.0&q=Wallfahrtskirche%20Ettenberg%20%2C%20Vorderettenberg%207%20Marktschellenberg,47.67739486694336,13.024291038513184,https://stiftsland.de/,08650 221,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Steiner Alm Über Aufham,Aufham Anger,https://www.bing.com/th?id=OLC.AnAxSIU5Z8XBpQ480x360&pid=Local,https://www.bing.com/maps?cp=47.78480911254883%7E12.870529174804688&lvl=17.0&q=Steiner%20Alm%20%C3%9Cber%20Aufham%20%2C%20Aufham%20Anger,47.78480911254883,12.870529174804688,https://www.berchtesgaden.de/rupertiwinkel/wandern-im-stoisser-achental/steiner-alm-ueber-aufham,08656 988922,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Documentation Obersalzberg,Salzbergstreet 41 · 83471 Berchtesgaden,https://www.bing.com/th?id=OLC.BZLMgyFj/Ssk5Q480x360&pid=Local,https://www.bing.com/maps?cp=47.63167190551758%7E13.04019832611084&lvl=17.0&q=Documentation%20Obersalzberg%20%2C%20Salzbergstreet%2041%20%C2%B7%2083471%20Berchtesgaden,47.63167190551758,13.04019832611084,https://obersalzberg.de/,08652 947960,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Frankenburg,Von-Heinleth-Str. 5 · 83435 Bad Reichenhall,,https://www.bing.com/maps?cp=47.72983932495117%7E12.878912925720215&lvl=17.0&q=Frankenburg%20%2C%20Von-Heinleth-Str.%205%20%C2%B7%2083435%20Bad%20Reichenhall,47.72983932495117,12.878912925720215,,08651 3522,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Kath. Pfarrkirche St. Nikolaus,Salzburger Str. 24 · 83487 Marktschellenberg,https://www.bing.com/th?id=OLC.zkblojdbABLFig480x360&pid=Local,https://www.bing.com/maps?cp=47.69694519042969%7E13.045685768127441&lvl=17.0&q=Kath.%20Pfarrkirche%20St.%20Nikolaus%20%2C%20Salzburger%20Str.%2024%20%C2%B7%2083487%20Marktschellenberg,47.69694519042969,13.045685768127441,https://stiftsland.de/kontakt.html,08650 221,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Abtsdorfer See,83416 Saaldorf-Surheim,https://www.bing.com/th?id=OLC.pwWI/rNftLiRtA480x360&pid=Local,https://www.bing.com/maps?cp=47.910560607910156%7E12.907779693603516&lvl=17.0&q=Abtsdorfer%20See%20%2C%2083416%20Saaldorf-Surheim,47.910560607910156,12.907779693603516,,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Ploetzhof,Wolfgangseestraße 35 · 5322 Hof Bei Salzburg,,https://www.bing.com/maps?cp=47.81488037109375%7E13.235618591308594&lvl=17.0&q=Ploetzhof%20%2C%20Wolfgangseestra%C3%9Fe%2035%20%C2%B7%205322%20Hof%20Bei%20Salzburg,47.81488037109375,13.235618591308594,http://www.ploetzhof.at/,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Wimbachklamm,Wimbachbrucke · 83486 Ramsau,https://www.bing.com/th?id=OLC.+Ul+z+6opLdEHw480x360&pid=Local,https://www.bing.com/maps?cp=47.602439880371094%7E12.923680305480957&lvl=17.0&q=Wimbachklamm%20%2C%20Wimbachbrucke%20%C2%B7%2083486%20Ramsau,47.602439880371094,12.923680305480957,https://www.berchtesgaden.de/wimbachklamm,08657 983955,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Nest Historical Tours,Salzbergstr. 43 · 83471 Berchtesgaden,https://www.bing.com/th?id=OLC.taO3LePB16ZdYQ480x360&pid=Local,https://www.bing.com/maps?cp=47.630271911621094%7E13.040902137756348&lvl=17.0&q=Nest%20Historical%20Tours%20%2C%20Salzbergstr.%2043%20%C2%B7%2083471%20Berchtesgaden,47.630271911621094,13.040902137756348,https://www.eagles-nest-tours.com/,08652 62172,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
IGM Salzburgring,Salzburgring 1 · 5325 Plainfeld,https://www.bing.com/th?id=OLC.p+GsIOmCeE4xFg480x360&pid=Local,https://www.bing.com/maps?cp=47.823028564453125%7E13.167208671569824&lvl=17.0&q=IGM%20Salzburgring%20%2C%20Salzburgring%201%20%C2%B7%205325%20Plainfeld,47.823028564453125,13.167208671569824,https://salzburgring.com/,06221 7301,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Inzeller Touristik,Rathausplatz 5 · 83334 Inzell,https://www.bing.com/th?id=OLC.nkKAmAOOopcRSQ480x360&pid=Local,https://www.bing.com/maps?cp=47.76262283325195%7E12.748043060302734&lvl=17.0&q=Inzeller%20Touristik%20%2C%20Rathausplatz%205%20%C2%B7%2083334%20Inzell,47.76262283325195,12.748043060302734,https://www.inzell.de/,08665 98850,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Wandelhalle,Salzburger Str. 71/2 Bad Reichenhall,,https://www.bing.com/maps?cp=47.74228286743164%7E12.899298667907715&lvl=17.0&q=Wandelhalle%20%2C%20Salzburger%20Str.%2071%2F2%20Bad%20Reichenhall,47.74228286743164,12.899298667907715,https://badreichenhallwiki.eu/index.php?title=Wandelhalle_Bad_Reichenhall,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
WHN Liegenschaften OG,Saalachstraße 28 · 5020 Salzburg,,https://www.bing.com/maps?cp=47.831783294677734%7E12.998847007751465&lvl=17.0&q=WHN%20Liegenschaften%20OG%20%2C%20Saalachstra%C3%9Fe%2028%20%C2%B7%205020%20Salzburg,47.831783294677734,12.998847007751465,,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Falkensee,Rathausplatz 5 Inzell,https://www.bing.com/th?id=OLC.WRK7IEauzGLA1Q480x360&pid=Local,https://www.bing.com/maps?cp=47.76262283325195%7E12.748043060302734&lvl=17.0&q=Falkensee%20%2C%20Rathausplatz%205%20Inzell,47.76262283325195,12.748043060302734,https://www.inzell.de/,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Leprosenhauskapelle,Salzburger Str. 14 · 5400 Hallein,,https://www.bing.com/maps?cp=47.69099807739258%7E13.08201789855957&lvl=17.0&q=Leprosenhauskapelle%20%2C%20Salzburger%20Str.%2014%20%C2%B7%205400%20Hallein,47.69099807739258,13.08201789855957,,0664 4488001,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
National Park-Info Point Kühroint,Kühroint 2 Head Office: Doktorberg 6 · 83486 Ramsau bei Berchtesgaden,https://www.bing.com/th?id=OLC.uRD88DWFABbJuQ480x360&pid=Local,https://www.bing.com/maps?cp=47.63372802734375%7E13.000711441040039&lvl=17.0&q=National%20Park-Info%20Point%20K%C3%BChroint%20%2C%20K%C3%BChroint%202%20Head%20Office%3A%20Doktorberg%206%20%C2%B7%2083486%20Ramsau%20bei%20Berchtesgaden,47.63372802734375,13.000711441040039,https://www.nationalpark-berchtesgaden.bayern.de/,08652 96860,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Frillenseerunde Von Der Fürmann Alm,Fürmann Alm Anger,,https://www.bing.com/maps?cp=47.79429244995117%7E12.837027549743652&lvl=17.0&q=Frillenseerunde%20Von%20Der%20F%C3%BCrmann%20Alm%20%2C%20F%C3%BCrmann%20Alm%20Anger,47.79429244995117,12.837027549743652,,08656 988922,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Painters' Circular Trail,Lake Hintersee Ramsau,https://www.bing.com/th?id=OLC.ruXYp526wtEsyA480x360&pid=Local,https://www.bing.com/maps?cp=47.60654830932617%7E12.872980117797852&lvl=17.0&q=Painters'%20Circular%20Trail%20%2C%20Lake%20Hintersee%20Ramsau,47.60654830932617,12.872980117797852,https://ramsau.de/en/summer-activities/hiking/174-wan-maler-rundwanderweg.html,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Mountain Move,"Bahnhofplatz 2, 3. Stockwerk · 83471 Berchtesgaden",https://www.bing.com/th?id=OLC.tZLrE9XDihq9JQ480x360&pid=Local,https://www.bing.com/maps?cp=47.62628173828125%7E12.999309539794922&lvl=17.0&q=Mountain%20Move%20%2C%20Bahnhofplatz%202%2C%203.%20Stockwerk%20%C2%B7%2083471%20Berchtesgaden,47.62628173828125,12.999309539794922,https://mountain-move.de/kontakt/,08652 655836,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Der Wolfgangweg,"Au 140, St. Wolfgang, Upper Austria 5360",https://www.bing.com/th?id=OLC.5N0Fbj+wIQ4HoQ480x360&pid=Local,https://www.bing.com/maps?cp=47.75%7E13.399999618530273&lvl=17.0&q=Der%20Wolfgangweg%20%2C%20Au%20140%2C%20St.%20Wolfgang%2C%20Upper%20Austria%205360,47.75,13.399999618530273,https://wolfgangsee.salzkammergut.at/,06138 8003,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Mozart Residence (Mozart Wohnhaus),Makartplatz 8 · 5020 Salzburg,https://www.bing.com/th?id=OLC.wsgPsldqit38Vg480x360&pid=Local,https://www.bing.com/maps?cp=47.80268096923828%7E13.043919563293457&lvl=17.0&q=Mozart%20Residence%20(Mozart%20Wohnhaus)%20%2C%20Makartplatz%208%20%C2%B7%205020%20Salzburg,47.80268096923828,13.043919563293457,https://mozarteum.at/en/mozart-museums/mozarts-residence,0662 87422740,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Spielzeugmuseum (Toy Museum),Buergerspitalgasse 2 · 5020 Salzburg,https://www.bing.com/th?id=OLC.QwTbTbjKOTTUXg480x360&pid=Local,https://www.bing.com/maps?cp=47.79981994628906%7E13.03993034362793&lvl=17.0&q=Spielzeugmuseum%20(Toy%20Museum)%20%2C%20Buergerspitalgasse%202%20%C2%B7%205020%20Salzburg,47.79981994628906,13.03993034362793,http://www.spielzeugmuseum.at/,0662 620808300,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Kollegienkirche (Collegiate Church),3500 Salzburg,https://www.bing.com/th?id=OLC.EofQhp/Vy6dBOA480x360&pid=Local,https://www.bing.com/maps?cp=47.79927444458008%7E13.043238639831543&lvl=17.0&q=Kollegienkirche%20(Collegiate%20Church)%20%2C%203500%20Salzburg,47.79927444458008,13.043238639831543,http://www.kollegienkirche.at/de/,0662 84132772,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Residenzplatz,Residenzpl. 4 · 5020 Salzburg,https://www.bing.com/th?id=OLC.u4v18IZNvXnNuA480x360&pid=Local,https://www.bing.com/maps?cp=47.7985954284668%7E13.046480178833008&lvl=17.0&q=Residenzplatz%20%2C%20Residenzpl.%204%20%C2%B7%205020%20Salzburg,47.7985954284668,13.046480178833008,https://www.salzburg.info/en/sights/squares-streets/residenzplatz,0662 889870,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
PFERDESCHWEMME - HORSE WELL,Herbert-von-Karajan-Platz 11 · 5020 Salzburg,https://www.bing.com/th?id=OLC.QVL7YGSYSCPoQQ480x360&pid=Local,https://www.bing.com/maps?cp=47.79695129394531%7E13.046855926513672&lvl=17.0&q=PFERDESCHWEMME%20-%20HORSE%20WELL%20%2C%20Herbert-von-Karajan-Platz%2011%20%C2%B7%205020%20Salzburg,47.79695129394531,13.046855926513672,http://www.visit-salzburg.net/sights/horsewell.htm,0699 11239230,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Haus der Natur,Museumsplatz 5 · 5020 Salzburg,https://www.bing.com/th?id=OLC.BgbpU+ZG/7DQxA480x360&pid=Local,https://www.bing.com/maps?cp=47.80164337158203%7E13.039199829101562&lvl=17.0&q=Haus%20der%20Natur%20%2C%20Museumsplatz%205%20%C2%B7%205020%20Salzburg,47.80164337158203,13.039199829101562,https://www.hausdernatur.at/de/,0662 842653,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Tourist Information Mozartplatz,Mozartplatz 5 · 5020 Salzburg,https://www.bing.com/th?id=OLC.zUuFMMikkDH+Tw480x360&pid=Local,https://www.bing.com/maps?cp=47.79912567138672%7E13.047883987426758&lvl=17.0&q=Tourist%20Information%20Mozartplatz%20%2C%20Mozartplatz%205%20%C2%B7%205020%20Salzburg,47.79912567138672,13.047883987426758,https://www.salzburg.info/,0662 88987330,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Kapuzinerberg Apartments,3 Kapuzinerberg · 5020 Salzburg,https://www.bing.com/th?id=OLC.yRYVwPgFPolLqA480x360&pid=Local,https://www.bing.com/maps?cp=47.80227279663086%7E13.046215057373047&lvl=17.0&q=Kapuzinerberg%20Apartments%20%2C%203%20Kapuzinerberg%20%C2%B7%205020%20Salzburg,47.80227279663086,13.046215057373047,https://room45apartments.hottel365.com,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Der Florianibrunnen,Alter Markt 6-12 · 5020 Salzburg,https://www.bing.com/th?id=OLC.Ld7Pe+iWLai5nw480x360&pid=Local,https://www.bing.com/maps?cp=47.799381256103516%7E13.045419692993164&lvl=17.0&q=Der%20Florianibrunnen%20%2C%20Alter%20Markt%206-12%20%C2%B7%205020%20Salzburg,47.799381256103516,13.045419692993164,https://www.visit-salzburg.net/hotels.htm,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Aussichtpunkt gaisberg spitze,Geisberg 32 · 5026 Salzburg,https://www.bing.com/th?id=OLC.zfDfKUIwnEwu4g480x360&pid=Local,https://www.bing.com/maps?cp=47.8006706237793%7E13.043370246887207&lvl=17.0&q=Aussichtpunkt%20gaisberg%20spitze%20%2C%20Geisberg%2032%20%C2%B7%205026%20Salzburg,47.8006706237793,13.043370246887207,http://gaisberg.at/,0662 632800,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Sphaera,Kapitelplatz · 5020 Salzburg,https://www.bing.com/th?id=OLC.dh+RxEf7yg9ScQ480x360&pid=Local,https://www.bing.com/maps?cp=47.797386169433594%7E13.046055793762207&lvl=17.0&q=Sphaera%20%2C%20Kapitelplatz%20%C2%B7%205020%20Salzburg,47.797386169433594,13.046055793762207,https://www.salzburg.info/en/salzburg/creative-salzburg/art-in-public-room/walk-of-modern-art/sphaera,+33 3 02 79 36 76,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Apartment at Mozart-Geburtshaus,Getreidegasse 13 · 5020 Salzburg,https://www.bing.com/th?id=OLC.Jcf2aDgkaa3eCQ480x360&pid=Local,https://www.bing.com/maps?cp=47.80007553100586%7E13.043192863464355&lvl=17.0&q=Apartment%20at%20Mozart-Geburtshaus%20%2C%20Getreidegasse%2013%20%C2%B7%205020%20Salzburg,47.80007553100586,13.043192863464355,https://mozarteum.at/en/mozart-museums/mozarts-birthplace,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Sauterbogen,Dreifaltigkeitsgasse 8 · 5020 Salzburg,https://www.bing.com/th?id=OLC.dChtlBJ/N0ih+A480x360&pid=Local,https://www.bing.com/maps?cp=47.802459716796875%7E13.044879913330078&lvl=17.0&q=Sauterbogen%20%2C%20Dreifaltigkeitsgasse%208%20%C2%B7%205020%20Salzburg,47.802459716796875,13.044879913330078,,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Schloss Emsburg,Hellbrunner Allee 52 · 5020 Salzburg,,https://www.bing.com/maps?cp=47.771392822265625%7E13.062216758728027&lvl=17.0&q=Schloss%20Emsburg%20%2C%20Hellbrunner%20Allee%2052%20%C2%B7%205020%20Salzburg,47.771392822265625,13.062216758728027,,0662 820332,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Galerie 5020,Residenzplatz 10 · 5020 Salzburg,https://www.bing.com/th?id=OLC.3AjG754lULazSw480x360&pid=Local,https://www.bing.com/maps?cp=47.79747009277344%7E13.047699928283691&lvl=17.0&q=Galerie%205020%20%2C%20Residenzplatz%2010%20%C2%B7%205020%20Salzburg,47.79747009277344,13.047699928283691,https://5020.info/kontakt,0662 848817,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Mönchsberg,Giselakai 27 · 5020 Salzburg,https://www.bing.com/th?id=OLC.clVnxAC3Wo24Kw480x360&pid=Local,https://www.bing.com/maps?cp=47.79534149169922%7E13.043188095092773&lvl=17.0&q=M%C3%B6nchsberg%20%2C%20Giselakai%2027%20%C2%B7%205020%20Salzburg,47.79534149169922,13.043188095092773,http://www.salzburg.com/wiki/index.php/Freyschl%C3%B6sschen,0662 88849700,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Castillo & Esterer Oeg,Südtirolerplatz 8 · 5020 Salzburg,,https://www.bing.com/maps?cp=47.81352233886719%7E13.043445587158203&lvl=17.0&q=Castillo%20%26%20Esterer%20Oeg%20%2C%20S%C3%BCdtirolerplatz%208%20%C2%B7%205020%20Salzburg,47.81352233886719,13.043445587158203,,0662 841729,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Glasenbachklamm,Glasenbachklamm Elsbethen,https://www.bing.com/th?id=OLC.DXhB3Pl4pZeMyw480x360&pid=Local,https://www.bing.com/maps?cp=47.768699645996094%7E13.086600303649902&lvl=17.0&q=Glasenbachklamm%20%2C%20Glasenbachklamm%20Elsbethen,47.768699645996094,13.086600303649902,http://www.elsbethen.info/de/elsbethen-1/sehenswertes-im-ort-110.htm,,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Huber-Benozzo Ivana,Rudolf-Biebl-Straße 26 · 5020 Salzburg,,https://www.bing.com/maps?cp=47.80937194824219%7E13.026912689208984&lvl=17.0&q=Huber-Benozzo%20Ivana%20%2C%20Rudolf-Biebl-Stra%C3%9Fe%2026%20%C2%B7%205020%20Salzburg,47.80937194824219,13.026912689208984,,0662 444749,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Ebenauer Mühlenwanderweg,Messingstr. 29 · 5323 Ebenau,https://www.bing.com/th?id=OLC.vvIAy/xvkvAkXw480x360&pid=Local,https://www.bing.com/maps?cp=47.79059600830078%7E13.175146102905273&lvl=17.0&q=Ebenauer%20M%C3%BChlenwanderweg%20%2C%20Messingstr.%2029%20%C2%B7%205323%20Ebenau,47.79059600830078,13.175146102905273,,06221 8055,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Sankt Johannes,Johannishögl 3 Piding,,https://www.bing.com/maps?cp=47.791534423828125%7E12.923513412475586&lvl=17.0&q=Sankt%20Johannes%20%2C%20Johannish%C3%B6gl%203%20Piding,47.791534423828125,12.923513412475586,https://www.berggasthof-johannishoegl.de/,08656 397,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Reichenhallmuseum,Getreidegasse 4 · 83435 Bad Reichenhall,https://www.bing.com/th?id=OLC.CfxlaGABggEKwg480x360&pid=Local,https://www.bing.com/maps?cp=47.72370910644531%7E12.875869750976562&lvl=17.0&q=Reichenhallmuseum%20%2C%20Getreidegasse%204%20%C2%B7%2083435%20Bad%20Reichenhall,47.72370910644531,12.875869750976562,https://www.reichenhallmuseum.de/startseite,08651 7149939,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
Salzburger Kunstverein,Hellbrunner Strasse 3 · 5020 Salzburg,https://www.bing.com/th?id=OLC.YRrMG6nSn+pnxA480x360&pid=Local,https://www.bing.com/maps?cp=47.796852111816406%7E13.054740905761719&lvl=17.0&q=Salzburger%20Kunstverein%20%2C%20Hellbrunner%20Strasse%203%20%C2%B7%205020%20Salzburg,47.796852111816406,13.054740905761719,https://salzburger-kunstverein.at/,0662 842294,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***,*** Waiting for processing ***
